REGIONID,CONSTELLATIONID,SOLARSYSTEMID,SOLARSYSTEMNAME,SECURITY
10000050,20000582,30003987,IGE-NE,-0.229756
10000050,20000582,30003988,UVHO-F,-0.768621
10000050,20000582,30003989,Z-XX2J,-0.083062
10000050,20000583,30003990,YW-SYT,-0.24559
10000050,20000583,30003991,Z-UZZN,-0.473902
10000050,20000583,30003992,DS-LO3,-0.674033
10000050,20000583,30003993,BX2-ZX,-0.479698
10000050,20000583,30003994,RF-CN3,-0.910792
10000050,20000583,30003995,C-7SBM,-0.712047
10000050,20000584,30003996,ZAU-JW,-0.015645
10000050,20000584,30003997,YF-6L1,-0.015041
10000050,20000584,30003998,K-YI1L,-0.00966
10000050,20000584,30003999,KEJY-U,-0.008985
10000050,20000584,30004000,3BK-O7,-0.007901
10000050,20000584,30004001,8-GE2P,-0.006002
10000050,20000584,30004002,QXQ-I6,-0.021637
10000050,20000585,30004003,L3-I3K,-0.079664
10000050,20000585,30004004,3-JCJT,-0.281791
10000050,20000585,30004005,W-IIYI,-0.347189
10000050,20000585,30004006,AO-N1P,-0.125275
10000050,20000585,30004007,4-GJT1,-0.107003
10000050,20000585,30004008,5V-BJI,-0.427384
10000050,20000585,30004009,49-U6U,-0.572324
10000050,20000585,30004010,M1BZ-2,-0.189675
10000050,20000585,30004011,N-M1A3,-0.672356
10000050,20000585,30004012,8QT-H4,-0.146115
10000050,20000586,30004013,F2OY-X,-0.032618
10000050,20000586,30004014,4-2UXV,-0.019444
10000050,20000586,30004015,RKM-GE,-0.047569
10000050,20000586,30004016,DG-L7S,-0.152749
10000050,20000586,30004017,K4-RFZ,-0.198216
10000050,20000586,30004018,L-FVHR,-0.023551
10000050,20000587,30004019,3-FKCZ,-0.283531
10000050,20000587,30004020,ED-L9T,-0.422698
10000050,20000587,30004021,LS-V29,-0.60407
10000050,20000587,30004022,9SBB-9,-0.217787
10000050,20000587,30004023,I1Y-IU,-0.782539
10000050,20000587,30004024,U-HYZN,-0.878681
10000050,20000588,30004025,8-YNBE,-0.46049
10000050,20000588,30004026,YQX-7U,-0.630237
10000050,20000588,30004027,QY1E-N,-0.604702
10000050,20000588,30004028,E-VKJV,-0.463907
10000050,20000588,30004029,BX-VEX,-0.857014
10000050,20000588,30004030,B-7DFU,-1
10000050,20000589,30004031,ZXJ-71,-0.679756
10000050,20000589,30004032,F-NXLQ,-0.792529
10000050,20000589,30004033,ES-Q0W,-0.778777
10000050,20000589,30004034,H74-B0,-0.676568
10000050,20000589,30004035,NU4-2G,-0.966673
10000050,20000589,30004036,3D5K-R,-0.675035
10000051,20000590,30004037,1-3HWZ,-0.044879
10000051,20000590,30004038,XT-R36,-0.042964
10000051,20000590,30004039,5-MLDT,-0.033856
10000051,20000590,30004040,B-DBYQ,-0.00261
10000051,20000590,30004041,QXW-PV,-0.002045
10000051,20000590,30004042,DY-F70,-0.007363
10000051,20000591,30004043,FD53-H,-0.005355
10000051,20000591,30004044,O-ZXUV,-0.007995
10000051,20000591,30004045,77-KDQ,-0.017907
10000051,20000591,30004046,F7C-H0,-0.011888
10000051,20000591,30004047,TN-T7T,-0.010176
10000051,20000591,30004048,1-NW2G,-0.006275
10000051,20000591,30004049,O-IVNH,-0.003347
10000051,20000592,30004050,O-0HW8,-0.030245
10000051,20000592,30004051,YI-8ZM,-0.050939
10000051,20000592,30004052,OU-X3P,-0.062971
10000051,20000592,30004053,6-4V20,-0.022423
10000051,20000592,30004054,Q-UA3C,-0.245153
10000051,20000592,30004055,W-4NUU,-0.020019
10000051,20000592,30004056,8R-RTB,-0.025003
10000051,20000593,30004057,6Z9-0M,-0.136048
10000051,20000593,30004058,FQ9W-C,-0.091824
10000051,20000593,30004059,9-4RP2,-0.243558
10000051,20000593,30004060,O-BDXB,-0.255911
10000051,20000593,30004061,G8AD-C,-0.111976
10000051,20000593,30004062,XZH-4X,-0.750996
10000051,20000593,30004063,Z-Y7R7,-0.146482
10000051,20000593,30004064,MJYW-3,-0.371741
10000051,20000594,30004065,PPG-XC,-0.01313
10000051,20000594,30004066,QA1-BT,-0.016623
10000051,20000594,30004067,5S-KNL,-0.026368
10000051,20000594,30004068,00TY-J,-0.0286
10000051,20000594,30004069,XG-D1L,-0.025366
10000051,20000594,30004070,6RCQ-V,-0.037944
10000051,20000595,30004071,28O-JY,-0.010721
10000051,20000595,30004072,CX7-70,-0.011315
10000051,20000595,30004073,6ON-RW,-0.008813
10000051,20000595,30004074,U65-CN,-0.007447
10000051,20000595,30004075,X-M9ON,-0.009812
10000051,20000595,30004076,P5-KCC,-0.015735
10000052,20000596,30004077,Hiroudeh,0.481277
10000052,20000596,30004078,Dresi,0.618912
10000052,20000596,30004079,Aphend,0.629298
10000052,20000596,30004080,Romi,0.719438
10000052,20000596,30004081,Zororzih,0.742152
10000052,20000596,30004082,Aharalel,0.567123
10000052,20000596,30004083,Gensela,0.693878
10000052,20000597,30004084,Ghesis,0.513195
10000052,20000597,30004085,Gamdis,0.693659
10000052,20000597,30004086,Joamma,0.553212
10000052,20000597,30004087,Gonan,0.483655
10000052,20000597,30004088,Joramok,0.794791
10000052,20000597,30004089,Neburab,0.458301
10000052,20000597,30004090,Aband,0.524206
10000052,20000598,30004091,Uanim,0.638096
10000052,20000598,30004092,Murini,0.595698
10000052,20000598,30004093,Askonak,0.667457
10000052,20000598,30004094,Nordar,0.571724
10000052,20000598,30004095,Kador Prime,0.618488
10000052,20000598,30004096,Khafis,0.599686
10000052,20000598,30004097,Dantan,0.658974
10000052,20000599,30004098,Turba,0.699157
10000052,20000599,30004099,Sonama,0.773736
10000052,20000599,30004100,Halibai,0.745272
10000052,20000599,30004101,Suner,0.869107
10000052,20000599,30004102,Inis-Ilix,0.909281
10000052,20000599,30004103,Kothe,0.647333
10000052,20000600,30004104,Ansasos,0.420356
10000052,20000600,30004105,Dehrokh,0.370817
10000052,20000600,30004106,Bordan,0.411153
10000052,20000600,30004107,Zimmem,0.493159
10000052,20000600,30004108,Chaneya,0.320207
10000052,20000600,30004109,Oberen,0.352251
10000052,20000601,30004110,Finid,0.490505
10000052,20000601,30004111,Yarebap,0.503344
10000052,20000601,30004112,Mandoo,0.512884
10000052,20000601,30004113,Miah,0.553991
10000052,20000601,30004114,Peyiri,0.540357
10000052,20000601,30004115,Kamda,0.574111
10000052,20000602,30004116,Rayeret,0.454546
10000052,20000602,30004117,Bushemal,0.445418
10000052,20000602,30004118,Ardhis,0.39791
10000052,20000602,30004119,Gasavak,0.37602
10000052,20000602,30004120,Iaokit,0.407622
10000052,20000602,30004121,Menri,0.367294
10000052,20000603,30004122,Chanoun,0.513639
10000052,20000603,30004123,Garisas,0.497127
10000052,20000603,30004124,Aphi,0.5225
10000052,20000603,30004125,Jakri,0.530917
10000052,20000603,30004126,Nidupad,0.512837
10000052,20000603,30004127,Zimse,0.51109
10000052,20000603,30004128,Koona,0.518584
10000052,20000603,30004129,Munory,0.487111
10000052,20000604,30004130,Hostakoh,0.599191
10000052,20000604,30004131,Yooh,0.653392
10000052,20000604,30004132,Jeshideh,0.729647
10000052,20000604,30004133,Hilmar,0.782406
10000052,20000604,30004134,Kasi,0.822517
10000052,20000604,30004135,Shura,0.825732
10000052,20000605,30004136,Mod,0.320811
10000052,20000605,30004137,Omam,0.323171
10000052,20000605,30004138,Bersyrim,0.204375
10000052,20000605,30004139,Sechmaren,0.354133
10000052,20000605,30004140,Zinoo,0.415962
10000052,20000605,30004141,Hiremir,0.321715
10000052,20000606,30004142,Hikansog,0.811302
10000052,20000606,30004143,Syrikos,0.864785
10000052,20000606,30004144,Yebouz,0.882179
10000052,20000606,30004145,Hapala,0.882674
10000052,20000606,30004146,Salah,0.846263
10000052,20000606,30004147,Akhmoh,0.815058
10000052,20000607,30004148,Jennim,0.849574
10000052,20000607,30004149,Elmed,0.810891
10000052,20000607,30004150,Shaggoth,0.725922
10000052,20000607,30004151,Ustnia,0.818554
10000052,20000607,30004152,Kooreng,0.672421
10000052,20000607,30004153,Minin,0.724556
10000052,20000607,30004154,Yehnifi,0.644762
10000052,20000608,30004155,Shemah,0.837563
10000052,20000608,30004156,Asrios,0.83976
10000052,20000608,30004157,Ithar,0.828088
10000052,20000608,30004158,Telang,0.808553
10000052,20000608,30004159,Lazara,0.787144
10000052,20000608,30004160,Zorrabed,0.836696
10000053,20000609,30004161,FV-YEA,-0.460106
10000053,20000609,30004162,J-A5QD,-0.454516
10000053,20000609,30004163,BI0Y-X,-0.455811
10000053,20000609,30004164,SK7-G6,-0.3926
10000053,20000609,30004165,4-PCHD,-0.440429
10000053,20000609,30004166,5-3722,-0.472773
10000053,20000610,30004167,GQLB-V,-0.415552
10000053,20000610,30004168,5E-EZC,-0.434722
10000053,20000610,30004169,9KE-IT,-0.455034
10000053,20000610,30004170,P-NRD3,-0.233584
10000053,20000610,30004171,Y-RAW3,-0.473014
10000053,20000610,30004172,S-W8CF,-0.636484
10000053,20000610,30004173,X-41DA,-0.322326
10000053,20000610,30004174,YVSL-2,-0.313732
10000053,20000610,30004175,5E6I-W,-0.432766
10000053,20000610,30004176,KIG9-K,-0.500243
10000053,20000611,30004177,I-CMZA,-0.309023
10000053,20000611,30004178,H23-B5,-0.317874
10000053,20000611,30004179,A-0IIQ,-0.401715
10000053,20000611,30004180,CBY8-J,-0.296496
10000053,20000611,30004181,E-BYOS,-0.28337
10000053,20000611,30004182,ETXT-F,-0.602779
10000053,20000612,30004183,MK-YNM,-0.687367
10000053,20000612,30004184,2-9Z6V,-0.623013
10000053,20000612,30004185,5HN-D6,-0.874048
10000053,20000612,30004186,E-B957,-0.706765
10000053,20000612,30004187,P-H5IY,-0.876575
10000053,20000612,30004188,4A-6NI,-0.799341
10000053,20000612,30004189,1M7-RK,-1
10000053,20000613,30004190,87-1PM,-0.545805
10000053,20000613,30004191,C2-1B5,-0.54763
10000053,20000613,30004192,JE-VLG,-0.719259
10000053,20000613,30004193,5ED-4E,-0.855579
10000053,20000613,30004194,B-U299,-1
10000053,20000613,30004195,DN58-U,-0.663916
10000053,20000614,30004196,VAF1-P,-0.100412
10000053,20000614,30004197,FV1-RQ,-0.086176
10000053,20000614,30004198,QT-EBC,-0.13734
10000053,20000614,30004199,O-F4SN,-0.168933
10000053,20000614,30004200,CUT-0V,-0.331113
10000053,20000614,30004201,9-WEMC,-0.43327
10000053,20000615,30004202,U6R-F9,-0.479751
10000053,20000615,30004203,L-Z9NB,-0.455874
10000053,20000615,30004204,EJ-5X2,-0.260345
10000053,20000615,30004205,HXK-J6,-0.565805
10000053,20000615,30004206,4LNE-M,-0.566918
10000053,20000615,30004207,DK0-N8,-0.45696
10000053,20000616,30004208,E0DR-G,-0.50103
10000053,20000616,30004209,KI2-S3,-0.766584
10000053,20000616,30004210,CHP-76,-0.892876
10000053,20000616,30004211,T-67F8,-0.933729
10000053,20000616,30004212,58Z-IH,-0.949251
10000053,20000616,30004213,M-VACR,-1
10000053,20000616,30004214,0B-VOJ,-0.558692
10000053,20000617,30004215,J-QOKQ,-0.316978
10000053,20000617,30004216,4GSZ-1,-0.368183
10000053,20000617,30004217,E-EFAM,-0.358059
10000053,20000617,30004218,SBEN-Q,-0.216839
10000053,20000617,30004219,9-7SRQ,-0.228277
10000053,20000617,30004220,VEQ-3V,-0.675179
10000053,20000617,30004221,4T-VDE,-0.332464
10000053,20000618,30004222,D9Z-VY,-0.704023
10000053,20000618,30004223,MO-YDG,-0.90729
10000053,20000618,30004224,42SU-L,-0.809454
10000053,20000618,30004225,RGU1-T,-0.888379
10000053,20000618,30004226,1GT-MA,-0.825313
10000053,20000618,30004227,VY-866,-0.986567
10000053,20000618,30004228,HB-5L3,-1
10000053,20000618,30004229,Q-VTWJ,-0.935704
10000054,20000619,30004230,Van,0.31245
10000054,20000619,30004231,Shakasi,0.317731
10000054,20000619,30004232,Zayi,0.321585
10000054,20000619,30004233,Shirshocin,0.264278
10000054,20000619,30004234,Maalna,0.324065
10000054,20000619,30004235,Maseera,0.337204
10000054,20000620,30004236,Yehaba,0.241707
10000054,20000620,30004237,Kenahehab,0.229465
10000054,20000620,30004238,Gens,0.171062
10000054,20000620,30004239,Kamih,0.244672
10000054,20000620,30004240,Hier,0.36078
10000054,20000620,30004241,Jasson,0.25062
10000054,20000621,30004242,Sadana,0.364688
10000054,20000621,30004243,Isid,0.274072
10000054,20000621,30004244,Onanam,0.388534
10000054,20000621,30004245,Udianoor,0.376389
10000054,20000621,30004246,Vehan,0.366523
10000054,20000621,30004247,Marmeha,0.279645
10000054,20000622,30004248,Haimeh,0.498555
10000054,20000622,30004249,Avada,0.68935
10000054,20000622,30004250,Chibi,0.478673
10000054,20000622,30004251,Mishi,0.714664
10000054,20000622,30004252,Bazadod,0.470965
10000054,20000622,30004253,Pahineh,0.751878
10000054,20000623,30004254,Fihrneh,0.105135
10000054,20000623,30004255,Parouz,0.1225
10000054,20000623,30004256,Edilkam,0.072
10000054,20000623,30004257,Hakatiz,0.112573
10000054,20000623,30004258,Khnar,0.091608
10000054,20000623,30004259,Ertoo,0.136933
10000054,20000623,30004260,Yiratal,0.037987
10000054,20000623,30004261,Balas,0.043635
10000054,20000623,30004262,Pemsah,0.047946
10000054,20000623,30004263,Feshur,0.035519
10000054,20000623,30004264,Hoseen,0.075726
10000054,20000623,30004265,Yekh,0.044434
10000054,20000623,30004266,Gesh,0.111407
10000054,20000624,30004267,Nema,0.306848
10000054,20000624,30004268,Shenda,0.455178
10000054,20000624,30004269,Rashagh,0.400524
10000054,20000624,30004270,Sazilid,0.531972
10000054,20000624,30004271,Afrah,0.316207
10000054,20000624,30004272,Sota,0.315142
10000054,20000625,30004273,Soliara,0.163396
10000054,20000625,30004274,Nielez,0.113321
10000054,20000625,30004275,Tukanas,0.114
10000054,20000625,30004276,Fageras,0.134531
10000054,20000625,30004277,Ajna,0.185388
10000054,20000625,30004278,Sheri,0.056853
10000054,20000625,30004279,Ahraghen,0.203149
10000054,20000626,30004280,Nalnifan,0.28601
10000054,20000626,30004281,Jerhesh,0.344131
10000054,20000626,30004282,Getrenjesa,0.317565
10000054,20000626,30004283,Shafrak,0.162919
10000054,20000626,30004284,Defsunun,0.103369
10000054,20000626,30004285,Zazamye,0.214707
10000054,20000626,30004286,Yahyerer,0.229008
10000054,20000626,30004287,Esubara,0.242188
10000054,20000627,30004288,Ghekon,0.38559
10000054,20000627,30004289,Vaini,0.228142
10000054,20000627,30004290,Zaveral,0.61743
10000054,20000627,30004291,Anohel,0.138308
10000054,20000627,30004292,Soza,0.2755
10000054,20000627,30004293,Pserz,0.383267
10000054,20000627,30004294,Illi,0.160656
10000054,20000627,30004295,Keba,0.472105
10000054,20000627,30004296,Bapraya,0.295658
10000054,20000628,30004297,Efu,0.092313
10000054,20000628,30004298,Tisot,0.089876
10000054,20000628,30004299,Sakht,0.041499
10000054,20000628,30004300,Naga,0.033684
10000054,20000628,30004301,Anath,0.041327
10000054,20000628,30004302,Omigiav,0.158276
10000054,20000629,30004303,Fobiner,0.175057
10000054,20000629,30004304,Huna,0.112508
10000054,20000629,30004305,Esaeel,0.10138
10000054,20000629,30004306,Karan,0.044736
10000054,20000629,30004307,Nouta,0.266312
10000054,20000629,30004308,Ned,0.176748
10000054,20000629,30004309,Hophib,0.029147
10000055,20000630,30004310,UQ9-3C,-0.165458
10000055,20000630,30004311,DCI7-7,-0.191398
10000055,20000630,30004312,J7YR-1,-0.340155
10000055,20000630,30004313,PKG4-7,-0.236965
10000055,20000630,30004314,EWN-2U,-0.246577
10000055,20000630,30004315,VL3I-M,-0.171512
10000055,20000630,30004316,KMC-WI,-0.191126
10000055,20000631,30004317,4-48K1,-0.447637
10000055,20000631,30004318,NTV0-1,-0.419439
10000055,20000631,30004319,C-HCGU,-0.399598
10000055,20000631,30004320,XW-2XP,-0.361523
10000055,20000631,30004321,Q-FEEJ,-0.255398
10000055,20000631,30004322,0P9Z-I,-0.369117
10000055,20000632,30004323,AH-B84,-0.527871
10000055,20000632,30004324,JTAU-5,-0.463971
10000055,20000632,30004325,HB7R-F,-0.728469
10000055,20000632,30004326,O-JPKH,-0.872744
10000055,20000632,30004327,F-9F6Q,-0.673547
10000055,20000632,30004328,B-GC1T,-0.903216
10000055,20000633,30004329,V8W-QS,-0.362978
10000055,20000633,30004330,JRZ-B9,-0.308598
10000055,20000633,30004331,X4UV-Z,-0.163409
10000055,20000633,30004332,S-B7IT,-0.551393
10000055,20000633,30004333,BKG-Q2,-0.673283
10000055,20000633,30004334,OJ-A8M,-0.275557
10000055,20000634,30004335,CX-1XF,-0.095978
10000055,20000634,30004336,3-TD6L,-0.095402
10000055,20000634,30004337,Q-NJZ4,-0.154378
10000055,20000634,30004338,NLPB-0,-0.06435
10000055,20000634,30004339,R4O-I6,-0.2525
10000055,20000634,30004340,KL3O-J,-0.273007
10000055,20000635,30004341,Z-K495,-0.626729
10000055,20000635,30004342,XM-4L0,-0.681092
10000055,20000635,30004343,QCWA-Z,-0.764237
10000055,20000635,30004344,52G-NZ,-0.791786
10000055,20000635,30004345,5LJ-MD,-0.701971
10000055,20000635,30004346,B8O-KJ,-0.572829
10000055,20000635,30004347,6-O5GY,-0.81944
10000055,20000635,30004348,KV-8SN,-0.727142
10000055,20000635,30004349,UB-UQZ,-0.34865
10000055,20000635,30004350,YG-82V,-0.206666
10000055,20000636,30004351,8-4GQM,-0.613557
10000055,20000636,30004352,T-Q2DD,-0.548912
10000055,20000636,30004353,LRWD-B,-0.535141
10000055,20000636,30004354,QXQ-BA,-0.437995
10000055,20000636,30004355,X7R-JW,-0.411961
10000055,20000636,30004356,M-HU4V,-0.501533
10000055,20000637,30004357,CS-ZGD,-0.429822
10000055,20000637,30004358,3-N3OO,-0.316926
10000055,20000637,30004359,A-G1FM,-0.430524
10000055,20000637,30004360,4-BE0M,-0.360838
10000055,20000637,30004361,I-7RIS,-0.502059
10000055,20000637,30004362,P7Z-R3,-0.377384
10000055,20000637,30004363,ZIU-EP,-0.39048
10000055,20000638,30004364,LXWN-W,-0.642688
10000055,20000638,30004365,C-LP3N,-0.674679
10000055,20000638,30004366,9F-7PZ,-0.584652
10000055,20000638,30004367,1G-MJE,-0.784106
10000055,20000638,30004368,WO-AIJ,-0.768096
10000055,20000638,30004369,MA-VDX,-0.798433
10000055,20000638,30004370,RO90-H,-0.820819
10000055,20000639,30004371,BWI1-9,-0.237439
10000055,20000639,30004372,C-LBQS,-0.352957
10000055,20000639,30004373,J52-BH,-0.451199
10000055,20000639,30004374,5-P1Y2,-0.533191
10000055,20000639,30004375,KMQ4-V,-0.235915
10000055,20000639,30004376,KJ-QWL,-0.207066
10000055,20000639,30004377,SVB-RE,-0.152515
10000055,20000640,30004378,C-4ZOS,-0.647997
10000055,20000640,30004379,K-8SQS,-0.749639
10000055,20000640,30004380,C-VGYO,-0.562933
10000055,20000640,30004381,O94U-A,-0.69111
10000055,20000640,30004382,XW-JHT,-0.562683
10000055,20000640,30004383,NEH-CS,-0.626908
10000055,20000641,30004384,4DTQ-K,-0.434485
10000055,20000641,30004385,J9-5MQ,-0.513395
10000055,20000641,30004386,D4R-H7,-1
10000055,20000641,30004387,313I-B,-0.448538
10000055,20000641,30004388,EQI2-2,-0.679635
10000055,20000641,30004389,Q-4DEC,-0.159358
10000055,20000642,30004390,3F-JZF,-0.648757
10000055,20000642,30004391,5-0WB9,-0.784509
10000055,20000642,30004392,W-4FA9,-0.802965
10000055,20000642,30004393,1IX-C0,-0.973001
10000055,20000642,30004394,2B7A-3,-0.543989
10000055,20000642,30004395,PUWL-4,-0.80904
10000055,20000642,30004396,Y-1918,-1
10000055,20000643,30004397,9-B1DS,-0.491978
10000055,20000643,30004398,ME-4IU,-0.576321
10000055,20000643,30004399,BU-IU4,-0.869826
10000055,20000643,30004400,I-7JR4,-0.431771
10000055,20000643,30004401,CH9L-K,-0.548428
10000055,20000643,30004402,QYZM-W,-1
10000055,20000643,30004403,3KNA-N,-0.493307
10000056,20000644,30004404,UD-VZW,-0.499025
